t,dt,lambda,survival_t,dPD,df,epe,cva_contrib
3.6666666666666665,0.08333333333333348,0.022,0.9252727994116765,0.0016978893886281377,0.8958341352965282,19850490.71172588,12077.255096356417
3.75,0.08333333333333348,0.022,0.9235780199686063,0.0016947794430701713,0.8935973471085157,20097736.807948977,12174.810333807194
3.833333333333333,0.08333333333333304,0.022,0.9218863447747506,0.0016916751938557129,0.8913661439068313,20278786.04069825,12231.368765019708
3.9166666666666665,0.08333333333333348,0.022,0.9201977681441994,0.0016885766305512195,0.889140511746448,20364734.939439412,12230.097688295193
4.0,0.08333333333333348,0.022,0.9185122844014574,0.0016854837427420222,0.8869204367171575,20493396.708320953,12254.149335158878
4.083333333333333,0.08333333333333304,0.022,0.9168298878814248,0.0016823965200325475,0.8847059049434836,20663362.496944416,12302.35551699915
4.166666666666666,0.08333333333333304,0.022,0.9151505729293785,0.001679314952046318,0.8824969025845955,20790324.2916471,12324.423104973612
4.25,0.08333333333333393,0.022,0.9134743339009529,0.001676239028425619,0.8802934158342212,21049351.66977274,12424.019290524051
4.333333333333333,0.08333333333333304,0.022,0.9118011651621205,0.0016731687388323868,0.8780954309205613,21172088.64403274,12442.428507644965
4.416666666666666,0.08333333333333304,0.022,0.910131061089174,0.0016701040729465433,0.8759029341062032,21432506.853298284,12541.008982283689
4.5,0.08333333333333393,0.022,0.9084640160687062,0.0016670450204677723,0.8737159116880344,21597433.042594098,12582.869751608177
4.583333333333333,0.08333333333333304,0.022,0.9068000244975921,0.0016639915711140763,0.8715343499971578,21788650.478966836,12639.385336188081
4.666666666666666,0.08333333333333304,0.022,0.9051390807829696,0.0016609437146225536,0.8693582353988059,21948849.68059012,12677.261346434032
4.75,0.08333333333333393,0.022,0.9034811793422207,0.0016579014407488435,0.8671875542922549,22155343.787595976,12741.196981495717
4.833333333333333,0.08333333333333304,0.022,0.9018263146029529,0.0016548647392677918,0.8650222931107413,22389849.865495842,12820.382282007331
4.916666666666666,0.08333333333333304,0.022,0.9001744810029805,0.001651833599972452,0.8628624383213754,22556249.6850471,12859.815696673955
5.0,0.08333333333333393,0.022,0.8985256729903055,0.0016488080126749738,0.8607079764250578,22811112.848323837,12948.88522274187
