t,dt,lambda,survival_t,dPD,df,epe,cva_contrib
2.4166666666666665,0.08333333333333348,0.0215,0.9507935442446737,0.0017050320685605413,0.9300657466602785,41847.77908297132,26.544748041597405
2.5,0.08333333333333348,0.0215,0.9490915642902339,0.0017019799544397696,0.9277434863285529,49409.353832069966,31.206964019273585
2.583333333333333,0.08333333333333304,0.0215,0.9473926309864397,0.0016989333037942256,0.9254270243966369,50191.812606361986,31.565405927777896
2.6666666666666665,0.08333333333333348,0.0215,0.9456967388795956,0.0016958921068440658,0.9231163463866358,59484.17076971403,37.24912396749531
2.75,0.08333333333333348,0.0215,0.9440038825257688,0.001692856353826766,0.9208114378568045,63127.53775529453,39.361320047316404
2.833333333333333,0.08333333333333304,0.0215,0.9423140564907714,0.0016898260349974548,0.9185122844014574,64545.53671026433,40.07312155274733
2.9166666666666665,0.08333333333333348,0.0215,0.9406272553501429,0.0016868011406284689,0.9162188716508777,69946.53076585318,43.240358825233095
3.0,0.08333333333333348,0.0215,0.9389434736891332,0.0016837816610096867,0.9139311852712282,88187.02047080558,54.28301140655704
3.083333333333333,0.08333333333333304,0.022,0.9372236543035153,0.0017198193856179378,0.9116492109644617,99821.86631204805,62.60316310836517
3.1666666666666665,0.08333333333333348,0.022,0.9355069850316178,0.0017166692718975085,0.9093729344682314,116216.07254976015,72.56961910206476
3.25,0.08333333333333348,0.022,0.9337934601035228,0.001713524928094956,0.9071023415558017,131247.86011204924,81.60164946843841
3.333333333333333,0.08333333333333304,0.022,0.9320830737598812,0.0017103863436416233,0.9048374180359596,159118.36834375226,98.50200716883609
3.4166666666666665,0.08333333333333348,0.022,0.9303758202518928,0.0017072535079883933,0.9025781497529256,175691.5386415174,108.29132484394947
3.5,0.08333333333333348,0.022,0.9286716938412872,0.0017041264106055776,0.9003245225862656,192583.85357993597,118.1900048786477
3.583333333333333,0.08333333333333304,0.022,0.9269706888003046,0.0017010050409825839,0.8980765224508026,223956.5996263949,136.84936926034885
3.6666666666666665,0.08333333333333348,0.022,0.9252727994116765,0.0016978893886281377,0.8958341352965282,245627.0169689441,149.44215664848346
3.75,0.08333333333333348,0.022,0.9235780199686063,0.0016947794430701713,0.8935973471085157,263070.9138669044,159.36314179435942
3.833333333333333,0.08333333333333304,0.022,0.9218863447747506,0.0016916751938557129,0.8913661439068313,277385.53946524236,167.3080832587395
3.9166666666666665,0.08333333333333348,0.022,0.9201977681441994,0.0016885766305512195,0.889140511746448,281401.64610273734,168.99653404368286
4.0,0.08333333333333348,0.022,0.9185122844014574,0.0016854837427420222,0.8869204367171575,310210.0137598645,185.49193615773808
4.083333333333333,0.08333333333333304,0.022,0.9168298878814248,0.0016823965200325475,0.8847059049434836,350575.8609994994,208.72250962696353
4.166666666666666,0.08333333333333304,0.022,0.9151505729293785,0.001679314952046318,0.8824969025845955,383511.84661232244,227.34432600067655
4.25,0.08333333333333393,0.022,0.9134743339009529,0.001676239028425619,0.8802934158342212,415572.08486537664,245.28430518765146
4.333333333333333,0.08333333333333304,0.022,0.9118011651621205,0.0016731687388323868,0.8780954309205613,444826.46328116953,261.41594061596976
4.416666666666666,0.08333333333333304,0.022,0.910131061089174,0.0016701040729465433,0.8759029341062032,480417.7092002893,281.1114372932906
4.5,0.08333333333333393,0.022,0.9084640160687062,0.0016670450204677723,0.8737159116880344,515614.95755917055,300.40217465439815
4.583333333333333,0.08333333333333304,0.022,0.9068000244975921,0.0016639915711140763,0.8715343499971578,545043.9097519256,316.17469871056323
4.666666666666666,0.08333333333333304,0.022,0.9051390807829696,0.0016609437146225536,0.8693582353988059,585062.909493862,337.92182805451495
4.75,0.08333333333333393,0.022,0.9034811793422207,0.0016579014407488435,0.8671875542922549,603311.2373550684,346.95500056264
4.833333333333333,0.08333333333333304,0.022,0.9018263146029529,0.0016548647392677918,0.8650222931107413,637648.811389988,365.11640644296017
4.916666666666666,0.08333333333333304,0.022,0.9001744810029805,0.001651833599972452,0.8628624383213754,659935.0242185461,376.24352016534453
5.0,0.08333333333333393,0.022,0.8985256729903055,0.0016488080126749738,0.8607079764250578,720413.5749034751,408.94772457432805
