t,dt,lambda,survival_t,dPD,df,epe,cva_contrib
2.083333333333333,0.08333333333333304,0.0215,0.9576320399854618,0.0017172953560106174,0.9394130628134758,11846301.79736088,7644.417081584024
2.1666666666666665,0.08333333333333348,0.0215,0.955917818695624,0.0017142212898377807,0.9370674633774034,12010984.893891916,7717.494973688939
2.25,0.08333333333333348,0.0215,0.9542066659691884,0.0017111527264356274,0.9347277206160275,12175827.215453966,7789.90863248304
2.333333333333333,0.08333333333333304,0.0215,0.9524985763132342,0.001708089655954148,0.9323938199059483,12354698.964952666,7870.497912579018
2.4166666666666665,0.08333333333333348,0.0215,0.9507935442446737,0.0017050320685605413,0.9300657466602785,12499637.774855223,7928.729854143704
2.5,0.08333333333333348,0.0215,0.9490915642902339,0.0017019799544397696,0.9277434863285529,12636420.68764543,7981.167433843257
2.583333333333333,0.08333333333333304,0.0215,0.9473926309864397,0.0016989333037942256,0.9254270243966369,12864257.949565032,8090.274151330287
2.6666666666666665,0.08333333333333348,0.0215,0.9456967388795956,0.0016958921068440658,0.9231163463866358,13053219.304107105,8173.95582290179
2.75,0.08333333333333348,0.0215,0.9440038825257688,0.001692856353826766,0.9208114378568045,13188223.283954436,8223.128859348917
2.833333333333333,0.08333333333333304,0.0215,0.9423140564907714,0.0016898260349974548,0.9185122844014574,13379625.010284636,8306.745387741912
2.9166666666666665,0.08333333333333348,0.0215,0.9406272553501429,0.0016868011406284689,0.9162188716508777,13542921.234355316,8372.120351125031
3.0,0.08333333333333348,0.0215,0.9389434736891332,0.0016837816610096867,0.9139311852712282,13697989.7333124,8431.718511075645
3.083333333333333,0.08333333333333304,0.022,0.9372236543035153,0.0017198193856179378,0.9116492109644617,13851861.397341257,8687.178174984276
3.1666666666666665,0.08333333333333348,0.022,0.9355069850316178,0.0017166692718975085,0.9093729344682314,13950661.674702235,8711.309733182026
3.25,0.08333333333333348,0.022,0.9337934601035228,0.001713524928094956,0.9071023415558017,14145881.907753918,8795.018035897765
3.333333333333333,0.08333333333333304,0.022,0.9320830737598812,0.0017103863436416233,0.9048374180359596,14350919.086509481,8883.916731001647
3.4166666666666665,0.08333333333333348,0.022,0.9303758202518928,0.0017072535079883933,0.9025781497529256,14474306.998541601,8921.555888177076
3.5,0.08333333333333348,0.022,0.9286716938412872,0.0017041264106055776,0.9003245225862656,14633478.055317752,8980.663802283461
3.583333333333333,0.08333333333333304,0.022,0.9269706888003046,0.0017010050409825839,0.8980765224508026,14748253.141710276,9011.965458941268
3.6666666666666665,0.08333333333333348,0.022,0.9252727994116765,0.0016978893886281377,0.8958341352965282,14884175.153455371,9055.694533583719
3.75,0.08333333333333348,0.022,0.9235780199686063,0.0016947794430701713,0.8935973471085157,15080899.874516021,9135.710024959115
3.833333333333333,0.08333333333333304,0.022,0.9218863447747506,0.0016916751938557129,0.8913661439068313,15224484.292681778,9182.812090788702
3.9166666666666665,0.08333333333333348,0.022,0.9201977681441994,0.0016885766305512195,0.889140511746448,15278721.619575836,9175.678373195857
4.0,0.08333333333333348,0.022,0.9185122844014574,0.0016854837427420222,0.8869204367171575,15350701.384299664,9179.043856905371
4.083333333333333,0.08333333333333304,0.022,0.9168298878814248,0.0016823965200325475,0.8847059049434836,15475421.237511637,9213.608572532183
4.166666666666666,0.08333333333333304,0.022,0.9151505729293785,0.001679314952046318,0.8824969025845955,15580237.348764913,9235.903897816432
4.25,0.08333333333333393,0.022,0.9134743339009529,0.001676239028425619,0.8802934158342212,15827765.13832189,9342.0672754867
4.333333333333333,0.08333333333333304,0.022,0.9118011651621205,0.0016731687388323868,0.8780954309205613,15920914.931554856,9356.414907510823
4.416666666666666,0.08333333333333304,0.022,0.910131061089174,0.0016701040729465433,0.8759029341062032,16126045.176412113,9435.987996661916
4.5,0.08333333333333393,0.022,0.9084640160687062,0.0016670450204677723,0.8737159116880344,16288821.565560147,9490.022252293169
4.583333333333333,0.08333333333333304,0.022,0.9068000244975921,0.0016639915711140763,0.8715343499971578,16449108.135731522,9541.968483309
4.666666666666666,0.08333333333333304,0.022,0.9051390807829696,0.0016609437146225536,0.8693582353988059,16586454.795873499,9580.038376409762
4.75,0.08333333333333393,0.022,0.9034811793422207,0.0016579014407488435,0.8671875542922549,16756739.63865651,9636.542883315215
4.833333333333333,0.08333333333333304,0.022,0.9018263146029529,0.0016548647392677918,0.8650222931107413,16948696.338382527,9704.788890727556
4.916666666666666,0.08333333333333304,0.022,0.9001744810029805,0.001651833599972452,0.8628624383213754,17100995.43752212,9749.654868467884
5.0,0.08333333333333393,0.022,0.8985256729903055,0.0016488080126749738,0.8607079764250578,17332096.248200316,9838.68373628918
